"","sample","species","count","percCOI2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"443","21MD0183","ONCTSH",49,48.0392156862745,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_136","Tatoosh Cut",44299,13,4,2021
"444","21MD0183","ONCKIS",29,28.4313725490196,"Oncorhynchus kisutch","Coho_Salmon","EJ_136","Tatoosh Cut",44299,13,4,2021
"445","21MD0183","ONCMYK",13,12.7450980392157,"Oncorhynchus mykiss","Steelhead","EJ_136","Tatoosh Cut",44299,13,4,2021
"446","21MD0183","ONCGOR",11,10.7843137254902,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_136","Tatoosh Cut",44299,13,4,2021
"447","21MD0184","ONCGOR",20,15.5038759689922,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_137","Tatoosh Cut",44299,13,4,2021
"448","21MD0184","ONCTSH",69,53.4883720930233,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_137","Tatoosh Cut",44299,13,4,2021
"449","21MD0184","ONCKIS",40,31.0077519379845,"Oncorhynchus kisutch","Coho_Salmon","EJ_137","Tatoosh Cut",44299,13,4,2021
"450","21MD0185","ONCTSH",52,33.9869281045752,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_138","Tatoosh Cut",44299,13,4,2021
"451","21MD0185","ONCGOR",8,5.22875816993464,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_138","Tatoosh Cut",44299,13,4,2021
"452","21MD0185","ONCKIS",93,60.7843137254902,"Oncorhynchus kisutch","Coho_Salmon","EJ_138","Tatoosh Cut",44299,13,4,2021
"453","21MD0186","ONCKIS",73,30.0411522633745,"Oncorhynchus kisutch","Coho_Salmon","EJ_139","Tatoosh Cut",44299,13,4,2021
"454","21MD0186","ONCGOR",39,16.0493827160494,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_139","Tatoosh Cut",44299,13,4,2021
"455","21MD0186","ONCTSH",131,53.9094650205761,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_139","Tatoosh Cut",44299,13,4,2021
"456","21MD0187","ONCKIS",131,28.5403050108932,"Oncorhynchus kisutch","Coho_Salmon","EJ_140","Tatoosh Cut",44299,13,4,2021
"457","21MD0187","ONCTSH",292,63.6165577342048,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_140","Tatoosh Cut",44299,13,4,2021
"458","21MD0187","ONCGOR",36,7.84313725490196,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_140","Tatoosh Cut",44299,13,4,2021
"459","21MD0188","ONCTSH",102,52.0408163265306,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_141","Tatoosh Cut",44299,13,4,2021
"460","21MD0188","ONCGOR",20,10.2040816326531,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_141","Tatoosh Cut",44299,13,4,2021
"461","21MD0188","ONCKIS",74,37.7551020408163,"Oncorhynchus kisutch","Coho_Salmon","EJ_141","Tatoosh Cut",44299,13,4,2021
"462","21MD0189","ONCKIS",99,38.0769230769231,"Oncorhynchus kisutch","Coho_Salmon","EJ_142","Tatoosh Cut",44299,13,4,2021
"463","21MD0189","ONCGOR",37,14.2307692307692,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_142","Tatoosh Cut",44299,13,4,2021
"464","21MD0189","ONCTSH",124,47.6923076923077,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_142","Tatoosh Cut",44299,13,4,2021
"465","21MD0190","ONCMYK",6,100,"Oncorhynchus mykiss","Steelhead","EJ_143","Tatoosh Cut",44299,13,4,2021
"466","21MD0191","ONCGOR",2,15.3846153846154,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_144","Tatoosh Cut",44299,13,4,2021
"467","21MD0191","ONCMYK",11,84.6153846153846,"Oncorhynchus mykiss","Steelhead","EJ_144","Tatoosh Cut",44299,13,4,2021
"468","21MD0193","ONCMYK",11,68.75,"Oncorhynchus mykiss","Steelhead","EJ_146","Tatoosh Cut",44299,13,4,2021
"469","21MD0193","ONCGOR",5,31.25,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_146","Tatoosh Cut",44299,13,4,2021
"470","21MD0194","ONCMYK",3,100,"Oncorhynchus mykiss","Steelhead","EJ_147","Tatoosh Cut",44299,13,4,2021
"471","21MD0195","ONCMYK",9,69.2307692307692,"Oncorhynchus mykiss","Steelhead","EJ_148","Tatoosh Cut",44299,13,4,2021
"472","21MD0195","ONCGOR",4,30.7692307692308,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_148","Tatoosh Cut",44299,13,4,2021
"473","21MD0197","ONCMYK",9,100,"Oncorhynchus mykiss","Steelhead","PV_043","Tatoosh Pv Haulout",44265,10,3,2021
"474","21MD0198","ONCMYK",46,100,"Oncorhynchus mykiss","Steelhead","PV_044","Tatoosh Pv Haulout",44265,10,3,2021
"475","21MD0199","ONCMYK",16,100,"Oncorhynchus mykiss","Steelhead","PV_045","Tatoosh Pv Haulout",44265,10,3,2021
"476","21MD0201","ONCMYK",16,100,"Oncorhynchus mykiss","Steelhead","PV_047","Tatoosh Pv Haulout",44265,10,3,2021
"477","21MD0202","ONCMYK",37,92.5,"Oncorhynchus mykiss","Steelhead","PV_048","Waadah Island ",44271,16,3,2021
"478","21MD0202","ONCTSH",3,7.5,"Oncorhynchus tshawytscha","Chinook_Salmon","PV_048","Waadah Island ",44271,16,3,2021
"479","21MD0203","ONCMYK",15,100,"Oncorhynchus mykiss","Steelhead","PV_049","Waadah Island ",44271,16,3,2021
"480","21MD0206","ONCMYK",22,100,"Oncorhynchus mykiss","Steelhead","PV_052","Waadah Island ",44271,16,3,2021
"481","21MD0208","ONCMYK",88,97.7777777777778,"Oncorhynchus mykiss","Steelhead","PV_054","Waadah Island ",44271,16,3,2021
"482","21MD0208","ONCGOR",2,2.22222222222222,"Oncorhynchus gorbuscha","Pink_Salmon","PV_054","Waadah Island ",44271,16,3,2021
"483","21MD0209","ONCTSH",3,11.5384615384615,"Oncorhynchus tshawytscha","Chinook_Salmon","PV_055","Waadah Island ",44271,16,3,2021
"484","21MD0209","ONCGOR",2,7.69230769230769,"Oncorhynchus gorbuscha","Pink_Salmon","PV_055","Waadah Island ",44271,16,3,2021
"485","21MD0209","ONCMYK",21,80.7692307692308,"Oncorhynchus mykiss","Steelhead","PV_055","Waadah Island ",44271,16,3,2021
"486","21MD0210","ONCMYK",9,5.45454545454545,"Oncorhynchus mykiss","Steelhead","PV_056","Waadah Island ",44285,30,3,2021
"487","21MD0210","ONCGOR",156,94.5454545454545,"Oncorhynchus gorbuscha","Pink_Salmon","PV_056","Waadah Island ",44285,30,3,2021
"488","21MD0213","ONCGOR",2,100,"Oncorhynchus gorbuscha","Pink_Salmon","PV_059","Waadah Island ",44285,30,3,2021
"489","21MD0214","ONCMYK",17,100,"Oncorhynchus mykiss","Steelhead","MIX_001","Tatoosh Main Island",44177,12,12,2020
"490","21MD0215","ONCMYK",21,91.304347826087,"Oncorhynchus mykiss","Steelhead","MIX_002","Tatoosh Main Island",44177,12,12,2020
"491","21MD0215","ONCGOR",2,8.69565217391304,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_002","Tatoosh Main Island",44177,12,12,2020
"492","21MD0216","ONCMYK",5,100,"Oncorhynchus mykiss","Steelhead","MIX_003","Tatoosh Main Island",44177,12,12,2020
"493","21MD0217","ONCTSH",4,12.9032258064516,"Oncorhynchus tshawytscha","Chinook_Salmon","MIX_004","Tatoosh Main Island",44177,12,12,2020
"494","21MD0217","ONCMYK",27,87.0967741935484,"Oncorhynchus mykiss","Steelhead","MIX_004","Tatoosh Main Island",44177,12,12,2020
"495","21MD0219","ONCMYK",12,100,"Oncorhynchus mykiss","Steelhead","MIX_006","Tatoosh Main Island",44177,12,12,2020
"496","21MD0221","ONCMYK",8,100,"Oncorhynchus mykiss","Steelhead","EJ_149","Tatoosh Cut",44299,13,4,2021
"497","21MD0222","ONCMYK",28,82.3529411764706,"Oncorhynchus mykiss","Steelhead","EJ_150","Tatoosh Cut",44299,13,4,2021
"498","21MD0222","ONCGOR",6,17.6470588235294,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_150","Tatoosh Cut",44299,13,4,2021
"499","21MD0223","ONCMYK",16,100,"Oncorhynchus mykiss","Steelhead","EJ_151","Tatoosh Cut",44299,13,4,2021
"500","21MD0226","ONCMYK",11,100,"Oncorhynchus mykiss","Steelhead","EJ_154","Tatoosh Cut",44299,13,4,2021
"501","21MD0229","ONCMYK",6,100,"Oncorhynchus mykiss","Steelhead","EJ_157","Sea Lion Rock",44327,11,5,2021
"502","21MD0231","ONCMYK",3,100,"Oncorhynchus mykiss","Steelhead","EJ_159","Sea Lion Rock",44327,11,5,2021
"503","21MD0232","ONCMYK",23,100,"Oncorhynchus mykiss","Steelhead","EJ_160","Sea Lion Rock",44327,11,5,2021
"504","21MD0233","ONCMYK",12,100,"Oncorhynchus mykiss","Steelhead","EJ_161","Sea Lion Rock",44327,11,5,2021
"505","21MD0235","ONCMYK",8,100,"Oncorhynchus mykiss","Steelhead","EJ_163","Sea Lion Rock",44327,11,5,2021
"506","21MD0236","ONCMYK",13,100,"Oncorhynchus mykiss","Steelhead","EJ_164","Sea Lion Rock",44327,11,5,2021
"507","21MD0237","ONCMYK",10,100,"Oncorhynchus mykiss","Steelhead","EJ_166","Sea Lion Rock",44327,11,5,2021
"508","21MD0239","ONCGOR",3,25,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_168","Sea Lion Rock",44327,11,5,2021
"509","21MD0239","ONCMYK",9,75,"Oncorhynchus mykiss","Steelhead","EJ_168","Sea Lion Rock",44327,11,5,2021
"510","21MD0240","ONCGOR",8,38.0952380952381,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_169","Sea Lion Rock",44327,11,5,2021
"511","21MD0240","ONCMYK",13,61.9047619047619,"Oncorhynchus mykiss","Steelhead","EJ_169","Sea Lion Rock",44327,11,5,2021
"512","21MD0241","ONCGOR",2,15.3846153846154,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_170","Sea Lion Rock",44327,11,5,2021
"513","21MD0241","ONCMYK",11,84.6153846153846,"Oncorhynchus mykiss","Steelhead","EJ_170","Sea Lion Rock",44327,11,5,2021
"514","21MD0245","ONCMYK",16,88.8888888888889,"Oncorhynchus mykiss","Steelhead","EJ_173","Sea Lion Rock",44327,11,5,2021
"515","21MD0245","ONCGOR",2,11.1111111111111,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_173","Sea Lion Rock",44327,11,5,2021
"516","21MD0246","ONCMYK",75,100,"Oncorhynchus mykiss","Steelhead","EJ_174","Sea Lion Rock",44327,11,5,2021
"517","21MD0248","ONCMYK",13,100,"Oncorhynchus mykiss","Steelhead","EJ_176","Sea Lion Rock",44327,11,5,2021
"518","21MD0249","ONCMYK",25,100,"Oncorhynchus mykiss","Steelhead","EJ_177","Sea Lion Rock",44327,11,5,2021
"519","21MD0250","ONCTSH",403,97.3429951690821,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_178","Sea Lion Rock",44327,11,5,2021
"520","21MD0250","ONCMYK",11,2.65700483091787,"Oncorhynchus mykiss","Steelhead","EJ_178","Sea Lion Rock",44327,11,5,2021
"521","21MD0253","ONCGOR",3,20,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_181","Sea Lion Rock",44327,11,5,2021
"522","21MD0253","ONCMYK",12,80,"Oncorhynchus mykiss","Steelhead","EJ_181","Sea Lion Rock",44327,11,5,2021
"523","21MD0254","ONCMYK",3,100,"Oncorhynchus mykiss","Steelhead","EJ_182","Sea Lion Rock",44327,11,5,2021
"524","21MD0256","ONCMYK",17,89.4736842105263,"Oncorhynchus mykiss","Steelhead","EJ_184","Sea Lion Rock",44327,11,5,2021
"525","21MD0256","ONCGOR",2,10.5263157894737,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_184","Sea Lion Rock",44327,11,5,2021
"526","21MD0258","ONCMYK",22,4.77223427331887,"Oncorhynchus mykiss","Steelhead","EJ_186","Sea Lion Rock",44327,11,5,2021
"527","21MD0258","ONCTSH",439,95.2277657266811,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_186","Sea Lion Rock",44327,11,5,2021
"528","21MD0259","ONCMYK",10,100,"Oncorhynchus mykiss","Steelhead","EJ_187","Tatoosh Cut",44356,9,6,2021
"529","21MD0260","ONCTSH",3,6.97674418604651,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_188","Tatoosh Cut",44356,9,6,2021
"530","21MD0260","ONCMYK",40,93.0232558139535,"Oncorhynchus mykiss","Steelhead","EJ_188","Tatoosh Cut",44356,9,6,2021
"531","21MD0262","ONCTSH",4,100,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_190","Tatoosh Cut",44356,9,6,2021
"532","21MD0263","ONCMYK",5,100,"Oncorhynchus mykiss","Steelhead","EJ_191","Tatoosh Cut",44356,9,6,2021
"533","21MD0264","ONCMYK",12,100,"Oncorhynchus mykiss","Steelhead","EJ_192","Tatoosh Cut",44356,9,6,2021
"534","21MD0265","ONCMYK",6,100,"Oncorhynchus mykiss","Steelhead","EJ_193","Tatoosh Cut",44356,9,6,2021
"535","21MD0272","ONCMYK",28,100,"Oncorhynchus mykiss","Steelhead","EJ_199","Tatoosh Cut",44364,17,6,2021
"536","21MD0273","ONCMYK",26,100,"Oncorhynchus mykiss","Steelhead","EJ_200","Tatoosh Cut",44364,17,6,2021
"537","21MD0274","ONCMYK",11,100,"Oncorhynchus mykiss","Steelhead","EJ_201","Tatoosh Cut",44364,17,6,2021
"538","21MD0276","ONCMYK",5561,100,"Oncorhynchus mykiss","Steelhead","EJ_203","Tatoosh Cut",44364,17,6,2021
"539","21MD0278","ONCGOR",2,9.52380952380952,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_205","Tatoosh Cut",44364,17,6,2021
"540","21MD0278","ONCMYK",19,90.4761904761905,"Oncorhynchus mykiss","Steelhead","EJ_205","Tatoosh Cut",44364,17,6,2021
"541","21MD0279","ONCMYK",12,100,"Oncorhynchus mykiss","Steelhead","EJ_206","Tatoosh Cut",44364,17,6,2021
"542","21MD0280","ONCMYK",27,93.1034482758621,"Oncorhynchus mykiss","Steelhead","EJ_207","Tatoosh Cut",44364,17,6,2021
"543","21MD0280","ONCGOR",2,6.89655172413793,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_207","Tatoosh Cut",44364,17,6,2021
"544","21MD0281","ONCMYK",7,100,"Oncorhynchus mykiss","Steelhead","EJ_208","Tatoosh Cut",44364,17,6,2021
"545","21MD0282","ONCMYK",16,100,"Oncorhynchus mykiss","Steelhead","EJ_209","Tatoosh Cut",44364,17,6,2021
"546","21MD0283","ONCMYK",4,100,"Oncorhynchus mykiss","Steelhead","EJ_210","Tatoosh Cut",44364,17,6,2021
"547","21MD0284","ONCMYK",12,80,"Oncorhynchus mykiss","Steelhead","EJ_211","Tatoosh Cut",44364,17,6,2021
"548","21MD0284","ONCGOR",3,20,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_211","Tatoosh Cut",44364,17,6,2021
"549","21MD0285","ONCKIS",194,23.6585365853659,"Oncorhynchus kisutch","Coho_Salmon","EJ_212","Tatoosh Cut",44364,17,6,2021
"550","21MD0285","ONCGOR",626,76.3414634146341,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_212","Tatoosh Cut",44364,17,6,2021
"551","21MD0286","ONCGOR",93,58.8607594936709,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_213","Tatoosh Cut",44364,17,6,2021
"552","21MD0286","ONCKIS",52,32.9113924050633,"Oncorhynchus kisutch","Coho_Salmon","EJ_213","Tatoosh Cut",44364,17,6,2021
"553","21MD0286","ONCNER",13,8.22784810126582,"Oncorhynchus nerka","Sockeye_Salmon","EJ_213","Tatoosh Cut",44364,17,6,2021
"554","21MD0287","ONCNER",17,7.72727272727273,"Oncorhynchus nerka","Sockeye_Salmon","EJ_214","Tatoosh Cut",44364,17,6,2021
"555","21MD0287","ONCKIS",14,6.36363636363636,"Oncorhynchus kisutch","Coho_Salmon","EJ_214","Tatoosh Cut",44364,17,6,2021
"556","21MD0287","ONCGOR",189,85.9090909090909,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_214","Tatoosh Cut",44364,17,6,2021
"557","21MD0288","ONCNER",13,25.4901960784314,"Oncorhynchus nerka","Sockeye_Salmon","EJ_215","Tatoosh Cut",44364,17,6,2021
"558","21MD0288","ONCKIS",7,13.7254901960784,"Oncorhynchus kisutch","Coho_Salmon","EJ_215","Tatoosh Cut",44364,17,6,2021
"559","21MD0288","ONCGOR",31,60.7843137254902,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_215","Tatoosh Cut",44364,17,6,2021
"560","21MD0289","ONCGOR",126,82.3529411764706,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_216","Tatoosh Cut",44364,17,6,2021
"561","21MD0289","ONCKIS",27,17.6470588235294,"Oncorhynchus kisutch","Coho_Salmon","EJ_216","Tatoosh Cut",44364,17,6,2021
"562","21MD0290","ONCKIS",17,10.6918238993711,"Oncorhynchus kisutch","Coho_Salmon","EJ_217","Tatoosh Cut",44385,8,7,2021
"563","21MD0290","ONCGOR",120,75.4716981132076,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_217","Tatoosh Cut",44385,8,7,2021
"564","21MD0290","ONCNER",22,13.8364779874214,"Oncorhynchus nerka","Sockeye_Salmon","EJ_217","Tatoosh Cut",44385,8,7,2021
"565","21MD0291","ONCGOR",44,75.8620689655172,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_218","Tatoosh Cut",44385,8,7,2021
"566","21MD0291","ONCNER",8,13.7931034482759,"Oncorhynchus nerka","Sockeye_Salmon","EJ_218","Tatoosh Cut",44385,8,7,2021
"567","21MD0291","ONCKIS",6,10.3448275862069,"Oncorhynchus kisutch","Coho_Salmon","EJ_218","Tatoosh Cut",44385,8,7,2021
"568","21MD0293","ONCGOR",38,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_219","Tatoosh Cut",44385,8,7,2021
"569","21MD0294","ONCKIS",7,2.42214532871972,"Oncorhynchus kisutch","Coho_Salmon","EJ_220","Tatoosh Cut",44385,8,7,2021
"570","21MD0294","ONCGOR",282,97.5778546712803,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_220","Tatoosh Cut",44385,8,7,2021
"571","21MD0295","ONCKIS",16,8.88888888888889,"Oncorhynchus kisutch","Coho_Salmon","EJ_221","Tatoosh Cut",44385,8,7,2021
"572","21MD0295","ONCNER",12,6.66666666666667,"Oncorhynchus nerka","Sockeye_Salmon","EJ_221","Tatoosh Cut",44385,8,7,2021
"573","21MD0295","ONCGOR",152,84.4444444444444,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_221","Tatoosh Cut",44385,8,7,2021
"574","21MD0296","ONCKIS",188,19.5629552549428,"Oncorhynchus kisutch","Coho_Salmon","EJ_222","Tatoosh Cut",44385,8,7,2021
"575","21MD0296","ONCNER",56,5.82726326742976,"Oncorhynchus nerka","Sockeye_Salmon","EJ_222","Tatoosh Cut",44385,8,7,2021
"576","21MD0296","ONCGOR",717,74.6097814776275,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_222","Tatoosh Cut",44385,8,7,2021
"577","21MD0297","ONCKIS",51,12.0283018867925,"Oncorhynchus kisutch","Coho_Salmon","EJ_223","Tatoosh Cut",44385,8,7,2021
"578","21MD0297","ONCNER",86,20.2830188679245,"Oncorhynchus nerka","Sockeye_Salmon","EJ_223","Tatoosh Cut",44385,8,7,2021
"579","21MD0297","ONCGOR",287,67.688679245283,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_223","Tatoosh Cut",44385,8,7,2021
"580","21MD0298","ONCGOR",98,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_224","Tatoosh Cut",44385,8,7,2021
"581","21MD0299","ONCGOR",151,86.2857142857143,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_225","Tatoosh Cut",44385,8,7,2021
"582","21MD0299","ONCNER",11,6.28571428571429,"Oncorhynchus nerka","Sockeye_Salmon","EJ_225","Tatoosh Cut",44385,8,7,2021
"583","21MD0299","ONCKIS",13,7.42857142857143,"Oncorhynchus kisutch","Coho_Salmon","EJ_225","Tatoosh Cut",44385,8,7,2021
"584","21MD0300","ONCGOR",970,61.5482233502538,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_226","Tatoosh Cut",44385,8,7,2021
"585","21MD0300","ONCNER",29,1.84010152284264,"Oncorhynchus nerka","Sockeye_Salmon","EJ_226","Tatoosh Cut",44385,8,7,2021
"586","21MD0300","ONCKIS",577,36.6116751269036,"Oncorhynchus kisutch","Coho_Salmon","EJ_226","Tatoosh Cut",44385,8,7,2021
"587","21MD0301","ONCGOR",518,97.3684210526316,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_227","Tatoosh Cut",44385,8,7,2021
"588","21MD0301","ONCKIS",14,2.63157894736842,"Oncorhynchus kisutch","Coho_Salmon","EJ_227","Tatoosh Cut",44385,8,7,2021
"589","21MD0302","ONCNER",19,14.7286821705426,"Oncorhynchus nerka","Sockeye_Salmon","EJ_228","Tatoosh Cut",44385,8,7,2021
"590","21MD0302","ONCGOR",90,69.7674418604651,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_228","Tatoosh Cut",44385,8,7,2021
"591","21MD0302","ONCKIS",20,15.5038759689922,"Oncorhynchus kisutch","Coho_Salmon","EJ_228","Tatoosh Cut",44385,8,7,2021
"592","21MD0303","ONCKIS",4,6.55737704918033,"Oncorhynchus kisutch","Coho_Salmon","EJ_229","Tatoosh Cut",44385,8,7,2021
"593","21MD0303","ONCGOR",57,93.4426229508197,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_229","Tatoosh Cut",44385,8,7,2021
"594","21MD0304","ONCGOR",52,88.135593220339,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_230","Tatoosh Cut",44385,8,7,2021
"595","21MD0304","ONCKIS",7,11.864406779661,"Oncorhynchus kisutch","Coho_Salmon","EJ_230","Tatoosh Cut",44385,8,7,2021
