"","sample","species","count","percCOI2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"596","21MD0305","ONCNER",15,6.94444444444444,"Oncorhynchus nerka","Sockeye_Salmon","EJ_231","Tatoosh Cut",44385,8,7,2021
"597","21MD0305","ONCKIS",29,13.4259259259259,"Oncorhynchus kisutch","Coho_Salmon","EJ_231","Tatoosh Cut",44385,8,7,2021
"598","21MD0305","ONCTSH",12,5.55555555555556,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_231","Tatoosh Cut",44385,8,7,2021
"599","21MD0305","ONCGOR",160,74.0740740740741,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_231","Tatoosh Cut",44385,8,7,2021
"600","21MD0306","ONCKIS",15,21.4285714285714,"Oncorhynchus kisutch","Coho_Salmon","EJ_232","Tatoosh Cut",44385,8,7,2021
"601","21MD0306","ONCGOR",55,78.5714285714286,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_232","Tatoosh Cut",44385,8,7,2021
"602","21MD0307","ONCNER",18,1.65137614678899,"Oncorhynchus nerka","Sockeye_Salmon","MIX_007","Tatoosh Main Island",44177,12,12,2020
"603","21MD0307","ONCGOR",130,11.9266055045872,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_007","Tatoosh Main Island",44177,12,12,2020
"604","21MD0307","ONCKIS",942,86.4220183486239,"Oncorhynchus kisutch","Coho_Salmon","MIX_007","Tatoosh Main Island",44177,12,12,2020
"605","21MD0308","ONCGOR",58,48.3333333333333,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_008","Tatoosh Main Island",44177,12,12,2020
"606","21MD0308","ONCKIS",24,20,"Oncorhynchus kisutch","Coho_Salmon","MIX_008","Tatoosh Main Island",44177,12,12,2020
"607","21MD0308","ONCNER",38,31.6666666666667,"Oncorhynchus nerka","Sockeye_Salmon","MIX_008","Tatoosh Main Island",44177,12,12,2020
"608","21MD0309","ONCGOR",73,89.0243902439024,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_009","Tatoosh Main Island",44177,12,12,2020
"609","21MD0309","ONCKIS",9,10.9756097560976,"Oncorhynchus kisutch","Coho_Salmon","MIX_009","Tatoosh Main Island",44177,12,12,2020
"610","21MD0310","ONCKIS",469,92.5049309664694,"Oncorhynchus kisutch","Coho_Salmon","MIX_010","Tatoosh Main Island",44177,12,12,2020
"611","21MD0310","ONCGOR",38,7.49506903353057,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_010","Tatoosh Main Island",44177,12,12,2020
"612","21MD0311","ONCGOR",71,88.75,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_011","Tatoosh Main Island",44177,12,12,2020
"613","21MD0311","ONCKIS",9,11.25,"Oncorhynchus kisutch","Coho_Salmon","MIX_011","Tatoosh Main Island",44177,12,12,2020
"614","21MD0312","ONCGOR",42,85.7142857142857,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_012","Tatoosh Main Island",44177,12,12,2020
"615","21MD0312","ONCKIS",7,14.2857142857143,"Oncorhynchus kisutch","Coho_Salmon","MIX_012","Tatoosh Main Island",44177,12,12,2020
"616","21MD0313","ONCNER",15,15,"Oncorhynchus nerka","Sockeye_Salmon","MIX_013","Tatoosh Main Island",44177,12,12,2020
"617","21MD0313","ONCGOR",70,70,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_013","Tatoosh Main Island",44177,12,12,2020
"618","21MD0313","ONCKIS",15,15,"Oncorhynchus kisutch","Coho_Salmon","MIX_013","Tatoosh Main Island",44177,12,12,2020
"619","21MD0314","ONCGOR",9040,21.5921847755989,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_014","Tatoosh Main Island",44177,12,12,2020
"620","21MD0314","ONCKIS",32827,78.4078152244011,"Oncorhynchus kisutch","Coho_Salmon","MIX_014","Tatoosh Main Island",44177,12,12,2020
"621","21MD0315","ONCGOR",38,86.3636363636364,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_015","Tatoosh Main Island",44177,12,12,2020
"622","21MD0315","ONCKIS",6,13.6363636363636,"Oncorhynchus kisutch","Coho_Salmon","MIX_015","Tatoosh Main Island",44177,12,12,2020
"623","21MD0316","ONCKIS",10,2.44498777506112,"Oncorhynchus kisutch","Coho_Salmon","MIX_016","Tatoosh Main Island",44177,12,12,2020
"624","21MD0316","ONCNER",7,1.71149144254279,"Oncorhynchus nerka","Sockeye_Salmon","MIX_016","Tatoosh Main Island",44177,12,12,2020
"625","21MD0316","ONCGOR",392,95.8435207823961,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_016","Tatoosh Main Island",44177,12,12,2020
"626","21MD0317","ONCGOR",165,1.19912790697674,"Oncorhynchus gorbuscha","Pink_Salmon","MIX_017","Tatoosh Main Island",44177,12,12,2020
"627","21MD0317","ONCKIS",13595,98.8008720930232,"Oncorhynchus kisutch","Coho_Salmon","MIX_017","Tatoosh Main Island",44177,12,12,2020
"628","21MD0319","ONCKIS",28,17.8343949044586,"Oncorhynchus kisutch","Coho_Salmon","EJ_75_A","Tatoosh Cut",44230,3,2,2021
"629","21MD0319","ONCNER",19,12.1019108280255,"Oncorhynchus nerka","Sockeye_Salmon","EJ_75_A","Tatoosh Cut",44230,3,2,2021
"630","21MD0319","ONCGOR",110,70.0636942675159,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_75_A","Tatoosh Cut",44230,3,2,2021
"631","21MD0320","ONCKIS",45,15.625,"Oncorhynchus kisutch","Coho_Salmon","EJ_75_B","Tatoosh Cut",44230,3,2,2021
"632","21MD0320","ONCNER",41,14.2361111111111,"Oncorhynchus nerka","Sockeye_Salmon","EJ_75_B","Tatoosh Cut",44230,3,2,2021
"633","21MD0320","ONCGOR",202,70.1388888888889,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_75_B","Tatoosh Cut",44230,3,2,2021
"634","21MD0321","ONCKIS",25,20.6611570247934,"Oncorhynchus kisutch","Coho_Salmon","EJ_75_C","Tatoosh Cut",44230,3,2,2021
"635","21MD0321","ONCGOR",96,79.3388429752066,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_75_C","Tatoosh Cut",44230,3,2,2021
"636","21MD0322","ONCGOR",18134,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_165","Sea Lion Rock",44327,11,5,2021
"637","21MD0323","ONCGOR",10805,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_233","Tatoosh Cut",44391,14,7,2021
"638","21MD0324","ONCTSH",197,39.2430278884462,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_234","Tatoosh Cut",44391,14,7,2021
"639","21MD0324","ONCNER",21,4.18326693227092,"Oncorhynchus nerka","Sockeye_Salmon","EJ_234","Tatoosh Cut",44391,14,7,2021
"640","21MD0324","ONCGOR",271,53.9840637450199,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_234","Tatoosh Cut",44391,14,7,2021
"641","21MD0324","ONCKIS",13,2.58964143426295,"Oncorhynchus kisutch","Coho_Salmon","EJ_234","Tatoosh Cut",44391,14,7,2021
"642","21MD0325","ONCKIS",35,5.29500756429652,"Oncorhynchus kisutch","Coho_Salmon","EJ_235","Tatoosh Cut",44391,14,7,2021
"643","21MD0325","ONCNER",42,6.35400907715582,"Oncorhynchus nerka","Sockeye_Salmon","EJ_235","Tatoosh Cut",44391,14,7,2021
"644","21MD0325","ONCGOR",584,88.3509833585477,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_235","Tatoosh Cut",44391,14,7,2021
"645","21MD0326","ONCGOR",533,72.4184782608696,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_236","Tatoosh Cut",44391,14,7,2021
"646","21MD0326","ONCKIS",165,22.4184782608696,"Oncorhynchus kisutch","Coho_Salmon","EJ_236","Tatoosh Cut",44391,14,7,2021
"647","21MD0326","ONCNER",38,5.16304347826087,"Oncorhynchus nerka","Sockeye_Salmon","EJ_236","Tatoosh Cut",44391,14,7,2021
"648","21MD0327","ONCGOR",355,59.463986599665,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_237","Tatoosh Cut",44391,14,7,2021
"649","21MD0327","ONCKIS",128,21.4405360134003,"Oncorhynchus kisutch","Coho_Salmon","EJ_237","Tatoosh Cut",44391,14,7,2021
"650","21MD0327","ONCNER",114,19.0954773869347,"Oncorhynchus nerka","Sockeye_Salmon","EJ_237","Tatoosh Cut",44391,14,7,2021
"651","21MD0328","ONCGOR",113,86.2595419847328,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_238","Tatoosh Cut",44391,14,7,2021
"652","21MD0328","ONCKIS",18,13.7404580152672,"Oncorhynchus kisutch","Coho_Salmon","EJ_238","Tatoosh Cut",44391,14,7,2021
"653","21MD0329","ONCGOR",2804,83.9772386942198,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_239","Tatoosh Cut",44391,14,7,2021
"654","21MD0329","ONCKIS",333,9.97304582210243,"Oncorhynchus kisutch","Coho_Salmon","EJ_239","Tatoosh Cut",44391,14,7,2021
"655","21MD0329","ONCNER",202,6.04971548367775,"Oncorhynchus nerka","Sockeye_Salmon","EJ_239","Tatoosh Cut",44391,14,7,2021
"656","21MD0330","ONCGOR",70,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_240","Tatoosh Cut",44391,14,7,2021
"657","21MD0331","ONCGOR",92,74.1935483870968,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_241","Tatoosh Cut",44391,14,7,2021
"658","21MD0331","ONCKIS",15,12.0967741935484,"Oncorhynchus kisutch","Coho_Salmon","EJ_241","Tatoosh Cut",44391,14,7,2021
"659","21MD0331","ONCNER",17,13.7096774193548,"Oncorhynchus nerka","Sockeye_Salmon","EJ_241","Tatoosh Cut",44391,14,7,2021
"660","21MD0332","ONCKIS",18,13.2352941176471,"Oncorhynchus kisutch","Coho_Salmon","EJ_242","Tatoosh Cut",44391,14,7,2021
"661","21MD0332","ONCGOR",97,71.3235294117647,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_242","Tatoosh Cut",44391,14,7,2021
"662","21MD0332","ONCNER",21,15.4411764705882,"Oncorhynchus nerka","Sockeye_Salmon","EJ_242","Tatoosh Cut",44391,14,7,2021
"663","21MD0333","ONCNER",11,1.87713310580205,"Oncorhynchus nerka","Sockeye_Salmon","EJ_243","Tatoosh Cut",44391,14,7,2021
"664","21MD0333","ONCGOR",559,95.3924914675768,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_243","Tatoosh Cut",44391,14,7,2021
"665","21MD0333","ONCKIS",16,2.73037542662116,"Oncorhynchus kisutch","Coho_Salmon","EJ_243","Tatoosh Cut",44391,14,7,2021
"666","21MD0334","ONCGOR",2071,50.2914035939777,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_244","Tatoosh Cut",44391,14,7,2021
"667","21MD0334","ONCNER",1487,36.1097620203983,"Oncorhynchus nerka","Sockeye_Salmon","EJ_244","Tatoosh Cut",44391,14,7,2021
"668","21MD0334","ONCKIS",560,13.5988343856241,"Oncorhynchus kisutch","Coho_Salmon","EJ_244","Tatoosh Cut",44391,14,7,2021
"669","21MD0335","ONCGOR",70,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_245","Tatoosh Cut",44391,14,7,2021
"670","21MD0336","ONCGOR",45,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_246","Tatoosh Cut",44391,14,7,2021
"671","21MD0337","ONCNER",37,12.2923588039867,"Oncorhynchus nerka","Sockeye_Salmon","EJ_247","Tatoosh Cut",44391,14,7,2021
"672","21MD0337","ONCKIS",34,11.2956810631229,"Oncorhynchus kisutch","Coho_Salmon","EJ_247","Tatoosh Cut",44391,14,7,2021
"673","21MD0337","ONCGOR",230,76.4119601328904,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_247","Tatoosh Cut",44391,14,7,2021
"674","21MD0338","ONCGOR",134892,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_248","Sea Lion Rock",44424,16,8,2021
"675","21MD0339","ONCGOR",140492,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_249","Sea Lion Rock",44424,16,8,2021
"676","21MD0340","ONCNER",57,16.1473087818697,"Oncorhynchus nerka","Sockeye_Salmon","EJ_250","Sea Lion Rock",44424,16,8,2021
"677","21MD0340","ONCKIS",49,13.8810198300283,"Oncorhynchus kisutch","Coho_Salmon","EJ_250","Sea Lion Rock",44424,16,8,2021
"678","21MD0340","ONCGOR",247,69.971671388102,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_250","Sea Lion Rock",44424,16,8,2021
"679","21MD0341","ONCGOR",59095,54.2489420102265,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_251","Sea Lion Rock",44424,16,8,2021
"680","21MD0341","ONCNER",49838,45.7510579897735,"Oncorhynchus nerka","Sockeye_Salmon","EJ_251","Sea Lion Rock",44424,16,8,2021
"681","21MD0342","ONCNER",18,15.6521739130435,"Oncorhynchus nerka","Sockeye_Salmon","EJ_252","Sea Lion Rock",44424,16,8,2021
"682","21MD0342","ONCKIS",16,13.9130434782609,"Oncorhynchus kisutch","Coho_Salmon","EJ_252","Sea Lion Rock",44424,16,8,2021
"683","21MD0342","ONCGOR",81,70.4347826086957,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_252","Sea Lion Rock",44424,16,8,2021
"684","21MD0343","ONCGOR",163,50.4643962848297,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_253","Sea Lion Rock",44424,16,8,2021
"685","21MD0343","ONCKIS",139,43.0340557275542,"Oncorhynchus kisutch","Coho_Salmon","EJ_253","Sea Lion Rock",44424,16,8,2021
"686","21MD0343","ONCNER",21,6.5015479876161,"Oncorhynchus nerka","Sockeye_Salmon","EJ_253","Sea Lion Rock",44424,16,8,2021
"687","21MD0345","ONCGOR",21945,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_254","Sea Lion Rock",44424,16,8,2021
"688","21MD0346","ONCKIS",16,9.03954802259887,"Oncorhynchus kisutch","Coho_Salmon","EJ_255","Sea Lion Rock",44424,16,8,2021
"689","21MD0346","ONCGOR",161,90.9604519774011,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_255","Sea Lion Rock",44424,16,8,2021
"690","21MD0347","ONCGOR",25695,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_256","Sea Lion Rock",44424,16,8,2021
"691","21MD0348","ONCGOR",76,64.957264957265,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_257","Sea Lion Rock",44424,16,8,2021
"692","21MD0348","ONCKIS",16,13.6752136752137,"Oncorhynchus kisutch","Coho_Salmon","EJ_257","Sea Lion Rock",44424,16,8,2021
"693","21MD0348","ONCNER",25,21.3675213675214,"Oncorhynchus nerka","Sockeye_Salmon","EJ_257","Sea Lion Rock",44424,16,8,2021
"694","21MD0349","ONCGOR",72,69.2307692307692,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_258","Sea Lion Rock",44424,16,8,2021
"695","21MD0349","ONCKIS",10,9.61538461538462,"Oncorhynchus kisutch","Coho_Salmon","EJ_258","Sea Lion Rock",44424,16,8,2021
"696","21MD0349","ONCNER",22,21.1538461538462,"Oncorhynchus nerka","Sockeye_Salmon","EJ_258","Sea Lion Rock",44424,16,8,2021
"697","21MD0350","ONCKIS",28,13.3333333333333,"Oncorhynchus kisutch","Coho_Salmon","EJ_259","Sea Lion Rock",44424,16,8,2021
"698","21MD0350","ONCNER",21,10,"Oncorhynchus nerka","Sockeye_Salmon","EJ_259","Sea Lion Rock",44424,16,8,2021
"699","21MD0350","ONCGOR",161,76.6666666666667,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_259","Sea Lion Rock",44424,16,8,2021
"700","21MD0351","ONCGOR",9650,49.19202732324,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_260","Sea Lion Rock",44424,16,8,2021
"701","21MD0351","ONCNER",9967,50.80797267676,"Oncorhynchus nerka","Sockeye_Salmon","EJ_260","Sea Lion Rock",44424,16,8,2021
"702","21MD0352","ONCGOR",95,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_261","Sea Lion Rock",44424,16,8,2021
"703","21MD0353","ONCKIS",24,8.57142857142857,"Oncorhynchus kisutch","Coho_Salmon","EJ_262","Sea Lion Rock",44424,16,8,2021
"704","21MD0353","ONCGOR",218,77.8571428571429,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_262","Sea Lion Rock",44424,16,8,2021
"705","21MD0353","ONCNER",38,13.5714285714286,"Oncorhynchus nerka","Sockeye_Salmon","EJ_262","Sea Lion Rock",44424,16,8,2021
"706","21MD0354","ONCGOR",82,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_263","Sea Lion Rock",44424,16,8,2021
"707","21MD0355","ONCGOR",103620,60.7496086627699,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_264","Sea Lion Rock",44424,16,8,2021
"708","21MD0355","ONCKIS",66949,39.2503913372301,"Oncorhynchus kisutch","Coho_Salmon","EJ_264","Sea Lion Rock",44424,16,8,2021
"709","21MD0356","ONCGOR",90617,100,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_265","Sea Lion Rock",44424,16,8,2021
"710","21MD0357","ONCKIS",24,2.7681660899654,"Oncorhynchus kisutch","Coho_Salmon","EJ_266","Sea Lion Rock",44424,16,8,2021
"711","21MD0357","ONCGOR",824,95.040369088812,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_266","Sea Lion Rock",44424,16,8,2021
"712","21MD0357","ONCNER",19,2.19146482122261,"Oncorhynchus nerka","Sockeye_Salmon","EJ_266","Sea Lion Rock",44424,16,8,2021
"713","21MD0358","ONCTSH",1487,68.7471104946833,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_267","Sea Lion Rock",44424,16,8,2021
"714","21MD0358","ONCGOR",504,23.3009708737864,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_267","Sea Lion Rock",44424,16,8,2021
"715","21MD0358","ONCKIS",30,1.3869625520111,"Oncorhynchus kisutch","Coho_Salmon","EJ_267","Sea Lion Rock",44424,16,8,2021
"716","21MD0358","ONCNER",142,6.56495607951919,"Oncorhynchus nerka","Sockeye_Salmon","EJ_267","Sea Lion Rock",44424,16,8,2021
"717","21MD0359","ONCGOR",643,96.8373493975904,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_268","Sea Lion Rock",44424,16,8,2021
"718","21MD0359","ONCNER",21,3.16265060240964,"Oncorhynchus nerka","Sockeye_Salmon","EJ_268","Sea Lion Rock",44424,16,8,2021
"719","21MD0360","ONCKIS",29,11.5079365079365,"Oncorhynchus kisutch","Coho_Salmon","EJ_269","Sea Lion Rock",44424,16,8,2021
"720","21MD0360","ONCNER",17,6.74603174603175,"Oncorhynchus nerka","Sockeye_Salmon","EJ_269","Sea Lion Rock",44424,16,8,2021
"721","21MD0360","ONCGOR",206,81.7460317460317,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_269","Sea Lion Rock",44424,16,8,2021
"722","21MD0361","ONCKIS",18,10.6508875739645,"Oncorhynchus kisutch","Coho_Salmon","EJ_270","Sea Lion Rock",44424,16,8,2021
"723","21MD0361","ONCNER",16,9.46745562130178,"Oncorhynchus nerka","Sockeye_Salmon","EJ_270","Sea Lion Rock",44424,16,8,2021
"724","21MD0361","ONCGOR",135,79.8816568047337,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_270","Sea Lion Rock",44424,16,8,2021
"725","21MD0362","ONCNER",28,17.3913043478261,"Oncorhynchus nerka","Sockeye_Salmon","EJ_271","Sea Lion Rock",44424,16,8,2021
"726","21MD0362","ONCGOR",117,72.6708074534162,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_271","Sea Lion Rock",44424,16,8,2021
"727","21MD0362","ONCKIS",16,9.93788819875776,"Oncorhynchus kisutch","Coho_Salmon","EJ_271","Sea Lion Rock",44424,16,8,2021
"728","21MD0363","ONCNER",40,23.121387283237,"Oncorhynchus nerka","Sockeye_Salmon","EJ_272","Sea Lion Rock",44424,16,8,2021
"729","21MD0363","ONCGOR",119,68.7861271676301,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_272","Sea Lion Rock",44424,16,8,2021
"730","21MD0363","ONCKIS",14,8.09248554913295,"Oncorhynchus kisutch","Coho_Salmon","EJ_272","Sea Lion Rock",44424,16,8,2021
"731","21MD0364","ONCGOR",91,85.8490566037736,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_273","Sea Lion Rock",44424,16,8,2021
"732","21MD0364","ONCKIS",15,14.1509433962264,"Oncorhynchus kisutch","Coho_Salmon","EJ_273","Sea Lion Rock",44424,16,8,2021
"733","21MD0365","ONCKIS",9,8.33333333333333,"Oncorhynchus kisutch","Coho_Salmon","EJ_274","Sea Lion Rock",44424,16,8,2021
"734","21MD0365","ONCGOR",73,67.5925925925926,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_274","Sea Lion Rock",44424,16,8,2021
"735","21MD0365","ONCNER",26,24.0740740740741,"Oncorhynchus nerka","Sockeye_Salmon","EJ_274","Sea Lion Rock",44424,16,8,2021
"736","21MD0366","ONCGOR",118,66.2921348314607,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_275","Sea Lion Rock",44424,16,8,2021
"737","21MD0366","ONCKIS",28,15.7303370786517,"Oncorhynchus kisutch","Coho_Salmon","EJ_275","Sea Lion Rock",44424,16,8,2021
"738","21MD0366","ONCNER",32,17.9775280898876,"Oncorhynchus nerka","Sockeye_Salmon","EJ_275","Sea Lion Rock",44424,16,8,2021
"739","21MD0367","ONCGOR",96,84.9557522123894,"Oncorhynchus gorbuscha","Pink_Salmon","EJ_276","Sea Lion Rock",44424,16,8,2021
"740","21MD0367","ONCKIS",6,5.30973451327434,"Oncorhynchus kisutch","Coho_Salmon","EJ_276","Sea Lion Rock",44424,16,8,2021
"741","21MD0367","ONCNER",11,9.73451327433628,"Oncorhynchus nerka","Sockeye_Salmon","EJ_276","Sea Lion Rock",44424,16,8,2021
